学号,成绩
97815,40
97816,18
97817,77
97818,72
97819,41
97820,84
97821,42
97822,49
97823,80
97824,77
97825,68
97826,13
97827,8
97828,20
97829,78
97830,47
97831,28
97832,55
97833,9
97834,69
97835,18
97836,16
97837,74
97838,5
97839,72
97840,76
97841,83
97842,39
97843,81
97844,42
97845,50
97846,50
97847,93
97848,96
97849,52
97850,52
97851,100
97852,61
97853,55
97854,12
97855,30
97856,57
97857,98
97858,41
97859,28
97860,75
97861,79
97862,70
97863,50
97864,18
97865,17
97866,78
97867,3
97868,95
97869,29
97870,100
97871,1
97872,32
97873,37
97874,27
97875,70
97876,95
97877,94
97878,47
97879,73
97880,18
97881,6
97882,65
97883,100
97884,22
97885,17
97886,65
97887,8
97888,21
97889,68
97890,27
97891,65
97892,33
97893,35
97894,32
97895,29
97896,84
97897,70
97898,88
97899,16
97900,87
97901,44
97902,70
97903,31
97904,33
97905,24
97906,22
97907,58
97908,98
97909,21
97910,11
97911,40
97912,60
97913,70
97914,71
97915,38
97916,81
97917,67
97918,74
97919,54
97920,22
97921,78
97922,56
97923,22
97924,57
97925,35
97926,60
97927,0
97928,15
97929,51
97930,13
97931,16
97932,44
97933,44
97934,72
97935,79
97936,31
97937,28
97938,7
97939,59
97940,40
97941,72
97942,6
97943,62
97944,7
97945,9
97946,71
97947,57
97948,42
97949,44
97950,87
97951,78
97952,83
97953,92
97954,24
97955,94
97956,4
97957,13
97958,49
97959,0
97960,28
97961,17
97962,25
97963,70
97964,75
97965,89
97966,38
97967,47
97968,53
97969,29
97970,97
97971,32
97972,90
97973,43
97974,93
97975,87
97976,73
97977,78
97978,87
97979,43
97980,38
97981,31
97982,42
97983,52
97984,57
97985,71
97986,16
97987,24
97988,1
97989,0
97990,92
97991,2
97992,78
97993,8
97994,82
97995,47
97996,86
97997,60
97998,20
97999,71
98000,9
98001,14
98002,51
98003,81
98004,33
98005,64
98006,13
98007,96
98008,97
98009,64
98010,74
98011,70
98012,23
98013,47
98014,57
98015,100
98016,93
98017,39
98018,20
98019,55
98020,19
98021,6
98022,67
98023,73
98024,6
98025,23
98026,13
98027,33
98028,65
98029,61
98030,14
98031,56
98032,9
98033,85
98034,70
98035,7
98036,89
98037,42
98038,56
98039,13
98040,81
98041,99
98042,51
98043,56
98044,22
98045,29
98046,68
98047,96
98048,23
98049,37
98050,84
98051,97
98052,61
98053,22
98054,6
98055,95
98056,7
98057,33
98058,15
98059,28
98060,96
98061,24
98062,6
98063,34
98064,81
98065,86
98066,70
98067,65
98068,50
98069,29
98070,46
98071,38
98072,2
98073,53
98074,33
98075,48
98076,37
98077,53
98078,87
98079,92
98080,32
98081,79
98082,52
98083,9
98084,44
98085,74
98086,75
98087,59
98088,67
98089,12
98090,84
98091,33
98092,87
98093,11
98094,51
98095,45
98096,14
98097,9
98098,68
98099,36
98100,66
98101,66
98102,94
98103,13
98104,7
98105,30
98106,53
98107,78
98108,7
98109,53
98110,29
98111,91
98112,19
98113,35
98114,38
98115,13
98116,66
98117,24
98118,41
98119,35
98120,40
98121,20
98122,21
98123,10
98124,24
98125,64
98126,91
98127,83
98128,66
98129,47
98130,72
98131,88
98132,19
98133,31
98134,17
98135,44
98136,21
98137,15
98138,72
98139,70
98140,74
98141,7
98142,64
98143,81
98144,68
98145,42
98146,49
98147,26
98148,89
98149,91
98150,58
98151,53
98152,59
98153,57
98154,78
98155,54
98156,77
98157,52
98158,25
98159,93
98160,71
98161,11
98162,39
98163,96
98164,34
98165,95
98166,37
98167,8
98168,24
98169,69
98170,8
98171,5
98172,13
98173,68
98174,66
98175,15
98176,28
98177,64
98178,28
98179,86
98180,30
98181,27
98182,96
98183,44
98184,6
98185,50
98186,26
98187,82
98188,46
98189,85
98190,37
98191,71
98192,81
98193,85
98194,33
98195,11
98196,28
98197,89
98198,6
98199,83
98200,78
98201,40
98202,94
98203,19
98204,81
98205,85
98206,31
98207,28
98208,27
98209,63
98210,6
98211,39
98212,66
98213,40
98214,13
98215,83
98216,50
98217,48
98218,100
98219,73
98220,50
98221,20
98222,38
98223,57
98224,85
98225,55
98226,97
98227,28
98228,41
98229,64
98230,24
98231,5
98232,55
98233,65
98234,9
98235,21
98236,85
98237,53
98238,7
98239,29
98240,29
98241,38
98242,18
98243,90
98244,57
98245,41
98246,37
98247,54
98248,95
98249,49
98250,41
98251,38
98252,1
98253,19
98254,89
98255,45
98256,70
98257,92
98258,45
98259,54
98260,62
98261,44
98262,100
98263,90
98264,34
98265,34
98266,100
98267,21
98268,55
98269,3
98270,85
98271,22
98272,49
98273,15
98274,30
98275,3
98276,15
98277,44
98278,51
98279,46
98280,9
98281,29
98282,13
98283,27
98284,66
98285,10
98286,60
98287,61
98288,74
98289,7
98290,56
98291,24
98292,82
98293,6
98294,1
98295,19
98296,82
98297,67
98298,47
98299,24
98300,68
98301,39
98302,77
98303,77
98304,46
98305,26
98306,14
98307,85
98308,92
98309,56
98310,5
98311,15
98312,78
98313,61
98314,63
98315,64
98316,48
98317,78
98318,83
98319,25
98320,96
98321,20
98322,51
98323,67
98324,4
98325,8
98326,54
98327,26
98328,73
98329,22
98330,76
98331,73
98332,4
98333,67
98334,51
98335,4
98336,77
98337,60
98338,43
98339,67
98340,98
98341,87
98342,22
98343,71
98344,93
98345,54
98346,55
98347,5
98348,58
98349,86
98350,42
98351,48
98352,78
98353,73
98354,59
98355,97
98356,34
98357,74
98358,31
98359,30
98360,31
98361,59
98362,20
98363,27
98364,89
98365,64
98366,14
98367,70
98368,62
98369,28
98370,53
98371,4
98372,78
98373,100
98374,64
98375,53
98376,90
98377,25
98378,92
98379,49
98380,57
98381,14
98382,76
98383,55
98384,3
98385,12
98386,50
98387,92
98388,9
98389,33
98390,55
98391,2
98392,16
98393,73
98394,64
98395,27
98396,93
98397,36
98398,13
98399,14
98400,4
98401,91
98402,50
98403,33
98404,38
98405,18
98406,76
98407,8
98408,55
98409,7
98410,34
98411,94
98412,13
98413,38
98414,59
98415,81
98416,42
98417,80
98418,70
98419,50
98420,37
98421,71
98422,87
98423,66
98424,11
98425,96
98426,6
98427,87
98428,21
98429,11
98430,61
98431,18
98432,50
98433,9
98434,9
98435,89
98436,6
98437,15
98438,64
98439,68
98440,68
98441,8
98442,44
98443,40
98444,60
98445,98
98446,82
98447,48
98448,77
98449,43
98450,6
98451,32
98452,56
98453,50
98454,12
98455,13
98456,45
98457,11
98458,70
98459,28
98460,71
98461,4
98462,69
98463,14
98464,27
98465,40
98466,13
98467,54
98468,33
98469,39
98470,51
98471,38
98472,30
98473,0
98474,31
98475,97
98476,72
98477,80
98478,92
98479,58
98480,38
98481,32
98482,69
98483,7
98484,81
98485,52
98486,26
98487,66
98488,23
98489,20
98490,71
98491,30
98492,21
98493,19
98494,9
98495,18
98496,13
98497,65
98498,63
98499,62
98500,43
98501,99
98502,89
98503,17
98504,55
98505,26
98506,92
98507,71
98508,57
98509,48
98510,66
98511,68
98512,91
98513,12
98514,31
98515,90
98516,28
98517,83
98518,95
98519,13
98520,76
98521,85
98522,4
98523,87
98524,19
98525,47
98526,31
98527,58
98528,84
98529,86
98530,72
98531,29
98532,7
98533,25
98534,88
98535,3
98536,56
98537,6
98538,44
98539,28
98540,29
98541,46
98542,72
98543,17
98544,61
98545,62
98546,27
98547,15
98548,89
98549,83
98550,99
98551,81
98552,42
98553,90
98554,69
98555,36
98556,21
98557,52
98558,8
98559,24
98560,86
98561,63
98562,85
98563,68
98564,82
98565,57
98566,76
98567,49
98568,13
98569,92
98570,64
98571,52
98572,89
98573,96
98574,97
98575,73
98576,93
98577,13
98578,58
98579,82
98580,16
98581,84
98582,43
98583,13
98584,85
98585,99
98586,45
98587,11
98588,81
98589,49
98590,69
98591,61
98592,88
98593,67
98594,14
98595,70
98596,47
98597,6
98598,85
98599,33
98600,24
98601,92
98602,36
98603,40
98604,30
98605,99
98606,65
98607,12
98608,98
98609,36
98610,17
98611,60
98612,5
98613,10
98614,90
98615,96
98616,99
98617,4
98618,9
98619,8
98620,39
98621,18
98622,80
98623,37
98624,27
98625,96
98626,54
98627,67
98628,67
98629,28
98630,56
98631,65
98632,37
98633,8
98634,11
98635,70
98636,10
98637,17
98638,46
98639,82
98640,73
98641,4
98642,14
98643,62
98644,95
98645,7
98646,73
98647,83
98648,92
98649,34
98650,15
98651,95
98652,82
98653,36
98654,21
98655,80
98656,59
98657,90
98658,16
98659,100
98660,65
98661,11
98662,71
98663,55
98664,11
98665,33
98666,1
98667,48
98668,4
98669,88
98670,55
98671,30
98672,13
98673,4
98674,6
98675,34
98676,22
98677,63
98678,91
98679,79
98680,15
98681,95
98682,98
98683,63
98684,71
98685,100
98686,62
98687,63
98688,32
98689,49
98690,43
98691,37
98692,34
98693,66
98694,70
98695,17
98696,76
98697,25
98698,82
98699,97
98700,32
98701,35
98702,37
98703,57
98704,0
98705,31
98706,45
98707,4
98708,40
98709,5
98710,71
98711,22
98712,43
98713,23
98714,91
98715,69
98716,38
98717,46
98718,32
98719,47
98720,29
98721,37
98722,97
98723,8
98724,37
98725,49
98726,66
98727,14
98728,61
98729,34
98730,6
98731,22
98732,94
98733,42
98734,20
98735,43
98736,3
98737,19
98738,77
98739,44
98740,100
98741,57
98742,17
98743,91
98744,41
98745,30
98746,77
98747,81
98748,11
98749,9
98750,52
98751,92
98752,11
98753,18
98754,75
98755,64
98756,57
98757,78
98758,81
98759,50
98760,51
98761,26
98762,38
98763,69
98764,64
98765,65
98766,52
98767,76
98768,69
98769,33
98770,37
98771,29
98772,71
98773,15
98774,76
98775,65
98776,81
98777,13
98778,48
98779,64
98780,0
98781,85
98782,53
98783,37
98784,33
98785,19
98786,30
98787,72
98788,72
98789,61
98790,92
98791,96
98792,63
98793,13
98794,23
98795,92
98796,85
98797,10
98798,83
98799,46
98800,35
98801,32
98802,34
98803,45
98804,70
98805,83
98806,73
98807,4
98808,77
98809,71
98810,79
98811,12
98812,17
98813,22
98814,78
98815,63
98816,79
98817,61
98818,77
98819,76
98820,29
98821,7
98822,56
98823,63
98824,24
98825,88
98826,21
98827,40
98828,7
98829,100
98830,80
98831,11
98832,71
98833,5
98834,3
98835,65
98836,92
98837,58
98838,72
98839,67
98840,55
98841,51
98842,38
98843,41
98844,46
98845,80
98846,52
98847,19
98848,61
98849,48
98850,85
98851,9
98852,86
98853,44
98854,94
98855,88
98856,56
98857,51
98858,57
98859,43
98860,72
98861,28
98862,96
98863,65
98864,71
98865,91
98866,81
98867,84
98868,100
98869,70
98870,0
98871,87
98872,72
98873,25
98874,90
98875,30
98876,75
98877,74
98878,78
98879,16
98880,63
98881,49
98882,6
98883,32
98884,99
98885,78
98886,2
98887,33
98888,10
98889,21
98890,3
98891,92
98892,44
98893,12
98894,36
98895,75
98896,45
98897,59
98898,45
98899,28
98900,12
98901,9
98902,12
98903,43
98904,21
98905,91
98906,33
98907,90
98908,51
98909,66
98910,56
98911,27
98912,30
98913,24
98914,38
98915,97
98916,64
98917,19
98918,79
98919,52
98920,16
98921,82
98922,34
98923,58
98924,45
98925,55
98926,39
98927,13
98928,1
98929,48
98930,72
98931,9
98932,84
98933,28
98934,3
98935,95
98936,12
98937,93
98938,91
98939,55
98940,97
98941,54
98942,65
98943,43
98944,81
98945,10
98946,17
98947,96
98948,44
98949,43
98950,44
98951,32
98952,19
98953,21
98954,10
98955,96
98956,36
98957,28
98958,86
98959,84
98960,40
98961,19
98962,59
98963,83
98964,74
98965,10
98966,76
98967,64
98968,50
98969,54
98970,89
98971,96
98972,85
98973,97
98974,51
98975,68
98976,14
98977,99
98978,13
98979,58
98980,29
98981,37
98982,70
98983,75
98984,83
98985,84
98986,76
98987,10
98988,63
98989,14
98990,6
98991,25
98992,40
98993,98
98994,42
98995,84
98996,53
98997,42
98998,89
98999,66
99000,43
99001,44
99002,48
99003,96
99004,47
99005,82
99006,32
99007,52
99008,55
99009,95
99010,86
99011,64
99012,27
99013,28
99014,83
99015,24
99016,90
99017,11
99018,7
99019,13
99020,73
99021,6
99022,22
99023,93
99024,29
99025,99
99026,33
99027,5
99028,35
99029,92
99030,54
99031,5
99032,22
99033,74
99034,88
99035,88
99036,3
99037,66
99038,16
99039,41
99040,85
99041,25
99042,86
99043,56
99044,30
99045,13
99046,76
99047,15
99048,58
99049,92
99050,54
99051,6
99052,64
99053,82
99054,52
99055,8
99056,93
99057,14
99058,33
99059,43
99060,13
99061,77
99062,76
99063,99
99064,7
99065,63
99066,91
99067,30
99068,0
99069,51
99070,47
99071,41
99072,83
99073,24
99074,18
99075,16
99076,74
99077,93
99078,71
99079,48
99080,20
99081,71
99082,22
99083,34
99084,13
99085,52
99086,83
99087,23
99088,57
99089,46
99090,81
99091,9
99092,10
99093,23
99094,35
99095,50
99096,42
99097,64
99098,39
99099,31
99100,5
99101,2
99102,22
99103,14
99104,96
99105,48
99106,77
99107,20
99108,22
99109,39
99110,5
99111,63
99112,50
99113,44
99114,98
99115,85
99116,7
99117,96
99118,73
99119,56
99120,94
99121,66
99122,75
99123,38
99124,31
99125,90
99126,5
99127,39
99128,44
99129,1
99130,91
99131,83
99132,31
99133,30
99134,22
99135,23
99136,23
99137,24
99138,96
99139,12
99140,30
99141,14
99142,3
99143,14
99144,87
99145,24
99146,57
99147,77
99148,41
99149,24
99150,89
99151,35
99152,73
99153,68
99154,62
99155,79
99156,32
99157,68
99158,50
99159,95
99160,39
99161,94
99162,5
99163,95
99164,87
99165,22
99166,62
99167,86
99168,82
99169,25
99170,52
99171,56
99172,31
99173,1
99174,31
99175,84
99176,100
99177,31
99178,15
99179,84
99180,65
99181,86
99182,44
99183,61
99184,0
99185,4
99186,31
99187,0
99188,97
99189,90
99190,30
99191,72
99192,81
99193,31
99194,5
99195,91
99196,31
99197,13
99198,18
99199,15
99200,57
99201,63
99202,30
99203,72
99204,41
99205,24
99206,6
99207,81
99208,86
99209,60
99210,91
99211,75
99212,19
99213,59
99214,7
99215,54
99216,54
99217,97
99218,94
99219,51
99220,72
99221,70
99222,74
99223,56
99224,22
99225,47
99226,91
99227,81
99228,41
99229,71
99230,20
99231,29
99232,92
99233,2
99234,6
99235,89
99236,91
99237,26
99238,76
99239,80
99240,97
99241,22
99242,60
99243,94
99244,39
99245,53
99246,35
99247,100
99248,63
99249,88
99250,70
99251,71
99252,98
99253,21
99254,84
99255,41
99256,97
99257,74
99258,72
99259,18
99260,72
99261,60
99262,3
99263,86
99264,20
99265,57
99266,21
99267,75
99268,76
99269,14
99270,43
99271,3
99272,7
99273,13
99274,73
99275,84
99276,83
99277,70
99278,93
99279,33
99280,15
99281,87
99282,59
99283,20
99284,24
99285,78
99286,1
99287,89
99288,92
99289,10
99290,41
99291,74
99292,7
99293,83
99294,13
99295,1
99296,54
99297,13
99298,91
99299,34
99300,27
99301,5
99302,71
99303,48
99304,14
99305,59
99306,26
99307,40
99308,33
99309,32
99310,12
99311,63
99312,77
99313,94
99314,40
99315,64
99316,45
99317,37
99318,67
99319,53
99320,36
99321,78
99322,40
99323,33
99324,89
99325,50
99326,29
99327,52
99328,82
99329,20
99330,48
99331,4
99332,36
99333,100
99334,61
99335,93
99336,66
99337,96
99338,74
99339,32
99340,69
99341,90
99342,60
99343,64
99344,45
99345,26
99346,7
99347,7
99348,85
99349,81
99350,68
99351,95
99352,76
99353,18
99354,41
99355,24
99356,44
99357,5
99358,87
99359,92
99360,97
99361,89
99362,59
99363,15
99364,82
99365,92
99366,94
99367,85
99368,94
99369,4
99370,44
99371,72
99372,97
99373,36
99374,62
99375,98
99376,68
99377,98
99378,12
99379,10
99380,100
99381,71
99382,69
99383,32
99384,74
99385,68
99386,1
99387,83
99388,37
99389,83
99390,8
99391,27
99392,32
99393,79
99394,17
99395,96
99396,45
99397,60
99398,37
99399,65
99400,2
99401,67
99402,36
99403,59
99404,60
99405,72
99406,99
99407,59
99408,37
99409,36
99410,0
99411,96
99412,61
99413,51
99414,46
99415,48
99416,97
99417,98
99418,79
99419,88
99420,35
99421,95
99422,94
99423,64
99424,45
99425,8
99426,39
99427,41
99428,14
99429,38
99430,82
99431,45
99432,7
99433,63
99434,96
99435,77
99436,60
99437,54
99438,50
99439,5
99440,0
99441,23
99442,28
99443,72
99444,21
99445,90
99446,8
99447,58
99448,71
99449,22
99450,52
99451,67
99452,81
99453,99
99454,97
99455,75
99456,98
99457,71
99458,47
99459,39
99460,72
99461,0
99462,15
99463,58
99464,80
99465,12
99466,97
99467,57
99468,72
99469,27
99470,33
99471,77
99472,8
99473,91
99474,79
99475,42
99476,90
99477,19
99478,46
99479,10
99480,11
99481,19
99482,68
99483,25
99484,40
99485,60
99486,90
99487,40
99488,54
99489,21
99490,71
99491,41
99492,10
99493,96
99494,13
99495,22
99496,60
99497,98
99498,49
99499,19
99500,74
99501,35
99502,26
99503,73
99504,92
99505,30
99506,97
99507,41
99508,24
99509,69
99510,13
99511,36
99512,10
99513,1
99514,21
99515,11
99516,19
99517,64
99518,97
99519,21
99520,51
99521,3
99522,44
99523,8
99524,67
99525,55
99526,13
99527,68
99528,69
99529,63
99530,29
99531,85
99532,60
99533,14
99534,74
99535,24
99536,28
99537,3
99538,68
99539,86
99540,60
99541,9
99542,27
99543,71
99544,71
99545,56
99546,71
99547,31
99548,23
99549,70
99550,4
99551,23
99552,97
99553,71
99554,58
99555,68
99556,0
99557,35
99558,61
