学号,成绩
80128,97
80129,25
80130,57
80131,58
80132,33
80133,37
80134,34
80135,17
80136,91
80137,96
80138,36
80139,70
80140,88
80141,51
80142,28
80143,44
80144,11
80145,76
80146,1
80147,56
80148,35
80149,37
80150,68
80151,12
80152,19
80153,66
80154,19
80155,12
80156,40
80157,22
80158,61
80159,72
80160,64
80161,73
80162,5
80163,79
80164,22
80165,5
80166,88
80167,68
80168,73
80169,61
80170,98
80171,75
80172,56
80173,80
80174,62
80175,35
80176,14
80177,54
80178,29
80179,24
80180,33
80181,26
80182,8
80183,70
80184,51
80185,96
80186,31
80187,37
80188,69
80189,38
80190,84
80191,5
80192,84
80193,55
80194,52
80195,32
80196,26
80197,88
80198,3
80199,48
80200,82
80201,20
80202,24
80203,96
80204,35
80205,16
80206,39
80207,15
80208,71
80209,33
80210,66
80211,3
80212,69
80213,2
80214,23
80215,22
80216,49
80217,22
80218,61
80219,28
80220,82
80221,84
80222,77
80223,29
80224,69
80225,81
80226,0
80227,5
80228,52
80229,27
80230,21
80231,80
80232,93
80233,86
80234,60
80235,60
80236,6
80237,4
80238,89
80239,56
80240,99
80241,25
80242,0
80243,21
80244,78
80245,100
80246,26
80247,9
80248,93
80249,10
80250,78
80251,54
80252,2
80253,78
80254,89
80255,71
80256,68
80257,96
80258,40
80259,94
80260,24
80261,35
80262,90
80263,88
80264,13
80265,62
80266,2
80267,34
80268,25
80269,33
80270,12
80271,23
80272,84
80273,48
80274,82
80275,66
80276,26
80277,33
80278,55
80279,33
80280,35
80281,33
80282,12
80283,5
80284,96
80285,16
80286,66
80287,19
80288,91
80289,57
80290,26
80291,52
80292,97
80293,77
80294,78
80295,46
80296,5
80297,33
80298,16
80299,39
80300,25
80301,47
80302,34
80303,50
80304,71
80305,94
80306,77
80307,15
80308,25
80309,31
80310,80
80311,78
80312,9
80313,22
80314,45
80315,37
80316,96
80317,68
80318,35
80319,69
80320,16
80321,25
80322,76
80323,68
80324,19
80325,100
80326,36
80327,54
80328,67
80329,30
80330,63
80331,78
80332,14
80333,16
80334,8
80335,2
80336,36
80337,59
80338,11
80339,64
80340,45
80341,95
80342,0
80343,52
80344,46
80345,42
80346,81
80347,64
80348,3
80349,65
80350,43
80351,39
80352,17
80353,30
80354,58
80355,17
80356,26
80357,24
80358,31
80359,6
80360,23
80361,59
80362,64
80363,36
80364,79
80365,47
80366,73
80367,59
80368,38
80369,65
80370,19
80371,39
80372,49
80373,20
80374,78
80375,55
80376,9
80377,35
80378,42
80379,57
80380,12
80381,45
80382,30
80383,7
80384,76
80385,76
80386,21
80387,13
80388,88
80389,41
80390,61
80391,46
80392,95
80393,33
80394,80
80395,35
80396,40
80397,25
80398,83
80399,74
80400,82
80401,66
80402,59
80403,8
80404,99
80405,5
80406,96
80407,38
80408,63
80409,28
80410,80
80411,99
80412,31
80413,14
80414,50
80415,35
80416,19
80417,2
80418,97
80419,42
80420,94
80421,55
80422,18
80423,61
80424,35
80425,53
80426,59
80427,39
80428,88
80429,7
80430,99
80431,95
80432,75
80433,77
80434,26
80435,88
80436,6
80437,81
80438,73
80439,61
80440,19
80441,89
80442,83
80443,54
80444,94
80445,31
80446,31
80447,11
80448,17
80449,2
80450,40
80451,43
80452,82
80453,86
80454,60
80455,44
80456,36
80457,65
80458,63
80459,1
80460,74
80461,88
80462,67
80463,35
80464,47
80465,89
80466,70
80467,89
80468,62
80469,74
80470,11
80471,18
80472,55
80473,74
80474,21
80475,52
80476,70
80477,6
80478,24
80479,55
80480,41
80481,31
80482,94
80483,40
80484,38
80485,58
80486,89
80487,83
80488,8
80489,51
80490,1
80491,7
80492,12
80493,81
80494,65
80495,31
80496,58
80497,100
80498,66
80499,52
80500,41
80501,11
80502,41
80503,5
80504,3
80505,1
80506,63
80507,3
80508,95
80509,10
80510,96
80511,11
80512,51
80513,7
80514,1
80515,64
80516,76
80517,2
80518,78
80519,96
80520,86
80521,62
80522,28
80523,70
80524,90
80525,70
80526,97
80527,78
80528,34
80529,45
80530,37
80531,83
80532,28
80533,30
80534,73
80535,82
80536,54
80537,65
80538,54
80539,65
80540,57
80541,22
80542,42
80543,21
80544,84
80545,58
80546,40
80547,88
80548,80
80549,92
80550,5
80551,14
80552,43
80553,14
80554,5
80555,68
80556,18
80557,11
80558,28
80559,45
80560,95
80561,58
80562,72
80563,64
80564,49
80565,18
80566,38
80567,93
80568,1
80569,43
80570,68
80571,95
80572,54
80573,36
80574,100
80575,16
80576,65
80577,36
80578,46
80579,78
80580,57
80581,38
80582,41
80583,0
80584,58
80585,55
80586,76
80587,66
80588,85
80589,42
80590,22
80591,73
80592,86
80593,39
80594,45
80595,42
80596,12
80597,61
80598,60
80599,97
80600,61
80601,25
80602,68
80603,51
80604,31
80605,96
80606,93
80607,71
80608,90
80609,89
80610,24
80611,63
80612,41
80613,59
80614,59
80615,6
80616,65
80617,41
80618,21
80619,4
80620,51
80621,27
80622,18
80623,26
80624,34
80625,58
80626,89
80627,42
80628,51
80629,18
80630,11
80631,2
80632,53
80633,78
80634,8
80635,90
80636,44
80637,96
80638,28
80639,64
80640,39
80641,56
80642,43
80643,73
80644,77
80645,17
80646,62
80647,36
80648,97
80649,41
80650,7
80651,48
80652,89
80653,97
80654,59
80655,34
80656,81
80657,76
80658,27
80659,37
80660,33
80661,13
80662,92
80663,97
80664,88
80665,25
80666,28
80667,51
80668,29
80669,61
80670,69
80671,26
80672,80
80673,100
80674,15
80675,51
80676,50
80677,18
80678,33
80679,15
80680,44
80681,98
80682,4
80683,83
80684,31
80685,94
80686,90
80687,62
80688,48
80689,78
80690,55
80691,86
80692,80
80693,77
80694,64
80695,65
80696,54
80697,53
80698,2
80699,74
80700,80
80701,51
80702,9
80703,84
80704,51
80705,24
80706,55
80707,60
80708,7
80709,14
80710,91
80711,66
80712,51
80713,80
80714,92
80715,22
80716,58
80717,10
80718,39
80719,17
80720,67
80721,1
80722,41
80723,48
80724,74
80725,98
80726,33
80727,58
80728,60
80729,71
80730,14
80731,51
80732,100
80733,36
80734,31
80735,50
80736,41
80737,82
80738,11
80739,49
80740,26
80741,20
80742,54
80743,43
80744,0
80745,57
80746,84
80747,18
80748,24
80749,20
80750,77
80751,8
80752,1
80753,25
80754,7
80755,71
80756,40
80757,76
80758,51
80759,61
80760,14
80761,85
80762,19
80763,9
80764,28
80765,38
80766,96
80767,72
80768,78
80769,10
80770,19
80771,28
80772,72
80773,92
80774,59
80775,69
80776,0
80777,58
80778,37
80779,79
80780,12
80781,92
80782,87
80783,27
80784,25
80785,66
80786,89
80787,31
80788,65
80789,50
80790,89
80791,40
80792,81
80793,46
80794,86
80795,32
80796,69
80797,0
80798,82
80799,97
80800,46
80801,13
80802,50
80803,69
80804,79
80805,61
80806,49
80807,63
80808,92
80809,80
80810,23
80811,90
80812,93
80813,31
80814,47
80815,78
80816,88
80817,53
80818,34
80819,56
80820,61
80821,42
80822,96
80823,39
80824,6
80825,25
80826,5
80827,40
80828,75
80829,67
80830,34
80831,32
80832,15
80833,18
80834,52
80835,75
80836,7
80837,46
80838,29
80839,74
80840,1
80841,43
80842,74
80843,91
80844,86
80845,93
80846,20
80847,55
80848,5
80849,95
80850,90
80851,66
80852,3
80853,65
80854,76
80855,36
80856,45
80857,95
80858,71
80859,63
80860,40
80861,89
80862,0
80863,1
80864,21
80865,3
80866,79
80867,56
80868,63
80869,97
80870,54
80871,68
80872,26
80873,30
80874,48
80875,16
80876,96
80877,39
80878,81
80879,81
80880,88
80881,23
80882,53
80883,70
80884,34
80885,42
80886,46
80887,84
80888,55
80889,94
80890,28
80891,10
80892,20
80893,10
80894,28
80895,33
80896,72
80897,62
80898,63
80899,58
80900,44
80901,60
80902,90
80903,2
80904,34
80905,24
80906,80
80907,11
80908,93
80909,74
80910,27
80911,84
80912,6
80913,39
80914,25
80915,45
80916,72
80917,97
80918,30
80919,6
80920,37
80921,10
80922,47
80923,55
80924,69
80925,31
80926,65
80927,76
80928,87
80929,25
80930,79
80931,23
80932,99
80933,16
80934,76
80935,19
80936,56
80937,26
80938,6
80939,96
80940,77
80941,29
80942,31
80943,50
80944,88
80945,34
80946,12
80947,67
80948,83
80949,52
80950,2
80951,99
80952,68
80953,86
80954,37
80955,88
80956,49
80957,53
80958,37
80959,94
80960,46
80961,48
80962,31
80963,47
80964,47
80965,78
80966,57
80967,0
80968,0
80969,59
80970,74
80971,86
80972,15
80973,5
80974,46
80975,60
80976,13
80977,86
80978,38
80979,1
80980,96
80981,86
80982,58
80983,67
80984,25
80985,35
80986,45
80987,61
80988,53
80989,30
80990,85
80991,45
80992,47
80993,53
80994,56
80995,45
80996,12
80997,23
80998,17
80999,44
81000,10
81001,69
81002,3
81003,39
81004,29
81005,52
81006,13
81007,71
81008,29
81009,1
81010,31
81011,47
81012,71
81013,9
81014,86
81015,75
81016,17
81017,51
81018,84
81019,75
81020,6
81021,21
81022,14
81023,93
81024,12
81025,62
81026,88
81027,16
81028,14
81029,81
81030,28
81031,69
81032,11
81033,88
81034,89
81035,22
81036,82
81037,1
81038,8
81039,73
81040,12
81041,54
81042,86
81043,75
81044,42
81045,70
81046,90
81047,43
81048,100
81049,78
81050,88
81051,95
81052,30
81053,46
81054,13
81055,0
81056,19
81057,85
81058,90
81059,46
81060,19
81061,48
81062,68
81063,97
81064,36
81065,54
81066,51
81067,38
81068,54
81069,9
81070,47
81071,37
81072,46
81073,6
81074,83
81075,87
81076,40
81077,54
81078,25
81079,80
81080,15
81081,18
81082,45
81083,11
81084,35
81085,10
81086,89
81087,87
81088,28
81089,15
81090,61
81091,40
81092,80
81093,84
81094,71
81095,23
81096,64
81097,57
81098,70
81099,10
81100,6
81101,95
81102,18
81103,72
81104,53
81105,53
81106,53
81107,48
81108,61
81109,35
81110,24
81111,65
81112,16
81113,41
81114,100
81115,30
81116,35
81117,83
81118,81
81119,96
81120,64
81121,2
81122,71
81123,93
81124,51
81125,41
81126,4
81127,11
81128,88
81129,94
81130,16
81131,48
81132,5
81133,16
81134,8
81135,82
81136,97
81137,37
81138,96
81139,28
81140,47
81141,57
81142,59
81143,11
81144,83
81145,45
81146,0
81147,57
81148,72
81149,58
81150,20
81151,44
81152,3
81153,87
81154,23
81155,92
81156,22
81157,99
81158,34
81159,39
81160,92
81161,85
81162,9
81163,93
81164,82
81165,39
81166,37
81167,38
81168,68
81169,1
81170,70
81171,94
81172,96
81173,74
81174,54
81175,75
81176,30
81177,13
81178,68
81179,25
81180,83
81181,74
81182,27
81183,70
81184,48
81185,48
81186,5
81187,3
81188,90
81189,7
81190,11
81191,35
81192,95
81193,24
81194,13
81195,64
81196,53
81197,84
81198,20
81199,76
81200,59
81201,18
81202,86
81203,63
81204,71
81205,99
81206,77
81207,28
81208,44
81209,80
81210,5
81211,45
81212,53
81213,0
81214,32
81215,65
81216,23
81217,40
81218,41
81219,17
81220,54
81221,41
81222,74
81223,18
81224,26
81225,82
81226,86
81227,64
81228,73
81229,70
81230,34
81231,80
81232,80
81233,89
81234,76
81235,58
81236,78
81237,38
81238,56
81239,3
81240,68
81241,2
81242,64
81243,3
81244,72
81245,9
81246,50
81247,98
81248,100
81249,78
81250,44
81251,23
81252,30
81253,75
81254,49
81255,36
81256,100
81257,84
81258,17
81259,84
81260,48
81261,51
81262,94
81263,55
81264,100
81265,68
81266,5
81267,45
81268,6
81269,31
81270,22
81271,83
81272,60
81273,82
81274,84
81275,42
81276,38
81277,45
81278,41
81279,2
81280,73
81281,85
81282,54
81283,61
81284,3
81285,32
81286,82
81287,82
81288,20
81289,62
81290,80
81291,74
81292,48
81293,46
81294,11
81295,2
81296,13
81297,48
81298,31
81299,5
81300,7
81301,27
81302,35
81303,0
81304,76
81305,7
81306,43
81307,64
81308,58
81309,6
81310,51
81311,35
81312,1
81313,82
81314,35
81315,40
81316,22
81317,39
81318,3
81319,14
81320,63
81321,80
81322,64
81323,56
81324,7
81325,11
81326,72
81327,52
81328,2
81329,62
81330,98
81331,34
81332,61
81333,35
81334,57
81335,62
81336,49
81337,17
81338,27
81339,35
81340,22
81341,30
81342,59
81343,63
81344,97
81345,27
81346,96
81347,52
81348,77
81349,77
81350,75
81351,8
81352,26
81353,59
81354,43
81355,1
81356,50
81357,11
81358,53
81359,18
81360,4
81361,9
81362,20
81363,71
81364,55
81365,91
81366,96
81367,35
81368,27
81369,72
81370,69
81371,80
81372,34
81373,74
81374,26
81375,87
81376,7
81377,93
81378,15
81379,4
81380,56
81381,6
81382,79
81383,23
81384,59
81385,40
81386,43
81387,43
81388,78
81389,7
81390,54
81391,50
81392,35
81393,13
81394,52
81395,51
81396,30
81397,83
81398,58
81399,98
81400,20
81401,63
81402,66
81403,81
81404,37
81405,92
81406,51
81407,38
81408,91
81409,12
81410,26
81411,53
81412,68
81413,66
81414,15
81415,63
81416,52
81417,2
81418,82
81419,18
81420,2
81421,15
81422,61
81423,79
81424,19
81425,64
81426,1
81427,32
81428,8
81429,2
81430,39
81431,26
81432,90
81433,37
81434,47
81435,2
81436,48
81437,3
81438,71
81439,80
81440,55
81441,72
81442,89
81443,91
81444,4
81445,90
81446,82
81447,0
81448,37
81449,16
81450,22
81451,35
81452,97
81453,77
81454,15
81455,91
81456,29
81457,67
81458,79
81459,96
81460,47
81461,97
81462,76
81463,27
81464,35
81465,38
81466,8
81467,14
81468,47
81469,6
81470,5
81471,35
81472,24
81473,53
81474,41
81475,58
81476,44
81477,91
81478,17
81479,69
81480,55
81481,87
81482,67
81483,0
81484,1
81485,44
81486,20
81487,91
81488,57
81489,40
81490,99
81491,37
81492,35
81493,10
81494,26
81495,32
81496,31
81497,79
81498,74
81499,90
81500,55
81501,33
81502,60
81503,56
81504,96
81505,86
81506,90
81507,93
81508,97
81509,90
81510,77
81511,35
81512,89
81513,86
81514,61
81515,76
81516,78
81517,70
81518,46
81519,77
81520,9
81521,94
81522,13
81523,40
81524,41
81525,45
81526,84
81527,86
81528,15
81529,60
81530,34
81531,26
81532,21
81533,79
81534,50
81535,35
81536,21
81537,89
81538,98
81539,74
81540,29
81541,15
81542,64
81543,60
81544,0
81545,13
81546,87
81547,31
81548,70
81549,92
81550,48
81551,39
81552,18
81553,98
81554,58
81555,72
81556,43
81557,74
81558,23
81559,55
81560,91
81561,63
81562,49
81563,42
81564,84
81565,47
81566,23
81567,23
81568,33
81569,26
81570,19
81571,93
81572,91
81573,90
81574,4
81575,100
81576,12
81577,93
81578,55
81579,60
81580,73
81581,70
81582,79
81583,39
81584,100
81585,58
81586,100
81587,35
81588,35
81589,66
81590,47
81591,84
81592,55
81593,33
81594,16
81595,56
81596,59
81597,23
81598,57
81599,13
81600,94
81601,58
81602,49
81603,46
81604,67
81605,43
81606,80
81607,13
81608,26
81609,1
81610,2
81611,8
81612,26
81613,33
81614,8
81615,7
81616,81
81617,68
81618,20
81619,25
81620,63
81621,48
81622,35
81623,52
81624,22
81625,65
81626,5
81627,68
81628,32
81629,8
81630,33
81631,79
81632,29
81633,94
81634,29
81635,38
81636,18
81637,56
81638,20
81639,41
81640,36
81641,80
81642,86
81643,1
81644,67
81645,20
81646,52
81647,85
81648,75
81649,44
81650,11
81651,20
81652,81
81653,52
81654,83
81655,92
81656,91
81657,30
81658,34
81659,93
81660,46
81661,46
81662,67
81663,70
81664,11
81665,7
81666,9
81667,6
81668,43
81669,71
81670,86
81671,82
81672,99
81673,46
81674,82
81675,69
81676,96
81677,17
81678,72
81679,69
81680,10
81681,14
81682,20
81683,92
81684,19
81685,18
81686,7
81687,26
81688,91
81689,62
81690,56
81691,2
81692,74
81693,76
81694,72
81695,12
81696,28
81697,42
81698,20
81699,7
81700,24
81701,22
81702,78
81703,22
81704,52
81705,25
81706,84
81707,8
81708,53
81709,55
81710,23
81711,37
81712,79
81713,54
81714,80
81715,11
81716,40
81717,31
81718,42
81719,5
81720,34
81721,82
81722,25
81723,78
81724,8
81725,28
81726,88
81727,47
81728,16
81729,64
81730,94
81731,24
81732,10
81733,0
81734,64
81735,45
81736,92
81737,54
81738,13
81739,42
81740,21
81741,38
81742,89
81743,44
81744,90
81745,52
81746,34
81747,94
81748,73
81749,97
81750,14
81751,42
81752,2
81753,55
81754,80
81755,22
81756,94
81757,16
81758,2
81759,9
81760,52
81761,16
81762,85
81763,30
81764,79
81765,92
81766,79
81767,59
81768,30
81769,70
81770,28
81771,21
81772,37
81773,12
81774,73
81775,74
81776,66
81777,19
81778,24
81779,39
81780,58
81781,51
81782,44
81783,26
81784,96
81785,70
81786,22
81787,43
81788,95
81789,9
81790,20
81791,23
81792,34
81793,52
81794,49
81795,47
81796,92
81797,76
81798,78
81799,38
81800,66
81801,73
81802,25
81803,14
81804,27
81805,18
81806,27
81807,89
81808,6
81809,8
81810,65
81811,49
81812,98
81813,15
81814,33
81815,1
81816,97
81817,13
81818,24
81819,8
81820,79
81821,70
81822,4
81823,87
81824,54
81825,88
81826,64
81827,83
81828,28
81829,84
81830,93
81831,42
81832,34
81833,34
81834,59
81835,98
81836,96
81837,18
81838,85
81839,69
81840,2
81841,84
81842,32
81843,7
81844,28
81845,41
81846,10
81847,93
81848,95
81849,53
81850,77
81851,60
81852,13
81853,86
81854,34
81855,1
81856,46
81857,55
81858,87
81859,22
81860,8
81861,70
81862,31
81863,92
81864,79
81865,66
81866,91
81867,86
